03100;Infante de marina
03100;Infante de marina profesional
03100;Infante de marina regular
03100;Operador de radio militar
03100;Soldado
03100;Soldado bachiller
03100;Soldado campesino
03100;Soldado de infantería
03100;Soldado ejército
03100;Soldado fuerza aérea
03100;Soldado profesional
03100;Soldado profesional armada
03100;Soldado profesional del ejército nacional
03100;Soldado recluta
03100;Soldado regular
03100;Soldado regular del ejército nacional
03100;Soldado regular fuerza aérea
11110;Alcalde
11110;Canciller
11110;Concejal
11110;Congresista
11110;Diputado
11110;Edil
11110;Gobernador
11110;Gobernador de departamento
11110;Jefe de estado
11110;Legislador
11110;Miembro de gobiernos locales
11110;Miembro de la asamblea legislativa
11110;Miembro del consejo legislativo
11110;Miembro del parlamento
11110;Miembro del poder ejecutivo
11110;Miembro del poder ejecutivo y legislativo
11110;Miembro del poder legislativo
11110;Ministro de gobierno
11110;Ministro de relaciones exteriores
11110;Parlamentario
11110;Presidente de la república
11110;Representante de la cámara
11110;Senador
11110;Viceministro de gobierno
11110;Vicepresidente de la república
11120;Administrador general administración pública
11120;Agregado de prensa
11120;Agregado diplomático
11120;Alguacil jefe de policía
11120;Alto comisionado
11120;Brigadier general policía nacional
11120;Comisionado de bomberos
11120;Comisionado de la función pública
11120;Consejero de estado
11120;Cónsul
11120;Contador general de la nación
11120;Contralor general de la nación
11120;Contralor general de la república
11120;Director aduana servicios gubernamentales
11120;Director de asuntos intergubernamentales
11120;Director de departamento administrativo nacional
11120;Director de impuestos nacionales
11120;Director de programas de desarrollo económico de servicios gubernamentales
11120;Director de programas de política educativa de servicios gubernamentales
11120;Director de relaciones intergubernamentales
11120;Director ejecutivo administración pública ministerio
11120;Director ejecutivo administración pública regional
11120;Director ejecutivo de administración pública
11120;Director ejecutivo de cancillería
11120;Director ejecutivo de servicios gubernamentales
11120;Director general de administración pública
11120;Director general de departamento gubernamental
11120;Director general de impuestos y aduanas
11120;Director general de organización intergubernamental
11120;Director general de servicios gubernamentales
11120;Director general impuestos
11120;Director políticas y programas administración pública
11120;Director unidad administrativa especial
11120;Director unidad nacional de bomberos
11120;Embajador
11120;Fiscal general de la nación
11120;Gerente general de servicios gubernamentales
11120;Inspector general de la policía
11120;Jefe departamento administración pública
11120;Mayor general policía nacional
11120;Personal directivo de la administración pública
11120;Personero
11120;Procurador general de la nación
11120;Registrador nacional del estado civil
11120;Secretario de estado
11120;Secretario general de administración pública
11120;Subsecretario de gobierno
11120;Superintendente nacional
11120;Tesorero general de la nación
11120;Tesorero general de la república
11120;Vicecontralor
11130;Gobernador de comunidad indígena
11130;Jefe de comunidad indígena
11130;Jefe de etnia indígena
11130;Jefe de pueblo
11130;Jefe tradicional de pequeña población
11140;Defensor del pueblo
11140;Director asociación de profesionales
11140;Director asociación deportiva
11140;Director de establecimiento adaptación social
11140;Director de organización electoral
11140;Director de organización no gubernamental
11140;Director de partido político
11140;Director ejecutivo asociación de profesionales
11140;Director ejecutivo de organización de membrecía
11140;Director ejecutivo de organización no gubernamental
11140;Director ejecutivo de organización voluntariado
11140;Director ejecutivo organización de membresía
11140;Director general de asociación deportiva
11140;Director general de organización de empleadores
11140;Director general de organización de membrecía
11140;Director general de organización humanitaria
11140;Director general de organización política
11140;Director general organización de membresía
11140;Dirigente de organización de empleadores
11140;Dirigente de organización humanitaria
11140;Dirigente de organización sindical
11140;Dirigente de partido político
11140;Líder de partido político
11140;Presidente club deportivo
11140;Presidente de asociación científica
11140;Presidente de asociación deportiva
11140;Presidente de club deportivo profesional
11140;Presidente de comité de derechos humanos
11140;Presidente de organización gremial
11140;Presidente de organización humanitaria
11140;Presidente de organización sindical
11140;Presidente de partido político
11140;Presidente de sindicato
11140;Secretario general de organización de derechos humanos
11140;Secretario general de organización de empleadores
11140;Secretario general de organización de protección del medio ambiente
11140;Secretario general de organización humanitaria
11140;Secretario general de organización sindical
11140;Secretario general de partido político
11200;Administrador general de acueducto
11200;Administrador general de aeropuerto
11200;Administrador general de oficina de aduana
11200;Administrador general de oficina de impuestos
11200;Comandante de estación de bomberos
11200;Delegado regional de bomberos
11200;Director de regional
11200;Director ejecutivo empresas de comercios medios de comunicación
11200;Director ejecutivo entidades financieras de telecomunicaciones
11200;Director general
11200;Director general comercio medios de comunicación
11200;Director general de clínica
11200;Director general de empresa
11200;Director general de empresa de comercio
11200;Director general de empresa de telecomunicaciones
11200;Director general de entidad financiera
11200;Director general de entidad promotora de salud
11200;Director general de hospital
11200;Director general de institución de servicios salud
11200;Director general de institución educativa
11200;Director general de organización de salud
11200;Director general de organización de servicio social
11200;Director general empresas manufactureras de construcción y transporte
11200;Director general entidades financieras de telecomunicaciones
11200;Director general industria manufacturera
11200;Director general institución correccional
11200;Director general institución penitenciaria
11200;Director general ventas empresas de comercio medios de comunicación
11200;Director general ventas empresas manufactureras de construcción y transporte
11200;Gerente general
11200;Gerente general cadena de almacenes
11200;Gerente general compañía minera
11200;Gerente general de almacenes de cadena
11200;Gerente general de cadena hotelera
11200;Gerente general de cadena radial
11200;Gerente general de cadena restaurantes
11200;Gerente general de compañía constructora
11200;Gerente general de compañía de seguros
11200;Gerente general de compañía de servicios de informática
11200;Gerente general de compañía de viajes y turismo
11200;Gerente general de compañía fiduciaria
11200;Gerente general de empresa de agroindustrial
11200;Gerente general de empresa de comercio
11200;Gerente general de empresa de construcción
11200;Gerente general de empresa de metalmecánica
11200;Gerente general de empresa de servicios de salud
11200;Gerente general de empresa de servicios informáticos
11200;Gerente general de empresa de telecomunicaciones
11200;Gerente general de empresa de teléfonos
11200;Gerente general de empresa de transporte
11200;Gerente general de entidad financiera
11200;Gerente general de entidad hospitalaria
11200;Gerente general de entidad promotora salud
11200;Gerente general de industria manufacturera
11200;Gerente general de servicios financieros y de telecomunicaciones
11200;Gerente general de tienda por departamentos
11200;Gerente general de ventas en empresas de comercio medios de comunicación
11200;Gerente general editorial
11200;Gerente general empresa de acueducto
11200;Gerente general empresa de distribución de gas
11200;Gerente general empresa de energía
11200;Gerente general empresa de servicio público
11200;Gerente general empresa pesquera
11200;Gerente general empresas de comercio medios de comunicación
11200;Gerente general empresas manufactureras de construcción y transporte
11200;Gerente general entidades financieras de telecomunicaciones
11200;Gerente general hotel
11200;Gerente general organización hotelera
11200;Gerente general producción de bienes servicios públicos transporte y construcción
11200;Gerente regional
11200;Presidente de banco
11200;Presidente de compañía constructora
11200;Presidente de compañía de seguros
11200;Presidente de empresa
11200;Presidente de empresa de radio y televisión
11200;Presidente de empresa de telecomunicaciones
11200;Presidente de empresa de transporte
11200;Presidente de empresa manufacturera
11200;Presidente de entidad financiera
11200;Presidente de medios de comunicación
11200;Presidente empresa de comercio
11200;Presidente empresas de comercio medios de comunicación
11200;Presidente empresas manufactureras de construcción y transporte
11200;Presidente entidades financieras de telecomunicaciones
11200;Rector de universidad
11200;Vicepresidente banca corporativa
11200;Vicepresidente de cadena de hoteles
11200;Vicepresidente de compañía aérea
11200;Vicepresidente de compañía constructora
11200;Vicepresidente de compañía petrolera
11200;Vicepresidente de empresa de radio y televisión
11200;Vicepresidente de empresa de telecomunicaciones
11200;Vicepresidente de empresa de transporte
11200;Vicepresidente de empresa manufacturera
11200;Vicepresidente de entidad de salud
11200;Vicepresidente de operaciones empresas manufactureras de construcción y transporte
11200;Vicepresidente de producción empresas manufactureras de construcción y transporte
11200;Vicepresidente de recursos humanos entidades de salud educación y organizaciones de membresía
11200;Vicepresidente empresa de comercio
11200;Vicepresidente empresas de comercio medios de comunicación
11200;Vicepresidente empresas manufactureras de construcción y transporte
11200;Vicepresidente entidades financieras de telecomunicaciones
11200;Vicepresidente financiero y administrativo entidades de salud educación y organizaciones de membresía
11200;Vicepresidente general administrativo de empresa
11200;Vicerrector académico de universidad
12111;Director administrativo y financiero
12111;Director de departamento de contabilidad
12111;Director de departamento de financiero
12111;Director de departamento de finanzas
12111;Director de finanzas
12111;Director de fondos y pagos
12111;Director de planeación financiera
12111;Director de presupuesto y contabilidad
12111;Director departamento de auditoría y control financiero
12111;Director financiero
12111;Director general de contabilidad
12111;Director presupuesto
12111;Gerente administrativo y financiero
12111;Gerente de control financiero
12111;Gerente de departamento financiero
12111;Gerente de firma de auditoría financiera
12111;Gerente de firma de contadores
12111;Gerente de operaciones de servicios estadísticos financieros
12111;Gerente financiero
12111;Gerente servicios de investigación de mercados financieros
12111;Gerente servicios de nómina
12111;Jefe contabilidad
12111;Jefe control interno financiero
12111;Jefe de control financiero
12111;Jefe de costos y presupuesto
12111;Jefe de departamento de auditoria financiera
12111;Jefe de departamento de cartera
12111;Jefe de departamento de contabilidad
12111;Jefe de departamento de costos
12111;Jefe de departamento de financiero
12111;Jefe de departamento de presupuesto
12111;Jefe de departamento de tesorería
12111;Jefe de departamento de tesorería y cartera
12111;Jefe de entidades financieras
12111;Jefe de operaciones de investigación de mercados financieros
12111;Jefe de tesorería
12111;Jefe financiero
12111;Jefe tesorería y cartera
12111;Secretario general financiero de empresa
12111;Subgerente administrativo y financiero
12111;Subgerente financiero
12111;Tesorero
12111;Tesorero general de la empresa
12111;Tesorero municipal
12111;Tesorero pagador
12111;Vicepresidente financiero y administrativo empresas de comercio medios de comunicación
12111;Vicepresidente financiero y administrativo empresas manufactureras de construcción y transporte
12111;Vicepresidente financiero y administrativo entidades financieras de telecomunicaciones
12111;Vicepresidente financiero y jurídico
12112;Gerente bienes raíces
12112;Gerente corretaje financiero
12112;Gerente de departamento de corretaje financiero
12112;Gerente de empresa de servicios de intermediación financiera
12112;Gerente de operaciones de propiedad raíz
12112;Gerente de operaciones de seguros
12112;Gerente departamento actuarial
12112;Gerente propiedad raíz
12112;Gerente seguros
12112;Gerente seguros bienes raíces y corretaje financiero
12112;Gerente seguros de vida
12112;Jefe de departamento de seguros y finanzas
12112;Jefe seguros y finanzas
12113;Administrador portafolio de inversiones
12113;Director de departamento de crédito
12113;Director de departamento de operaciones servicios tarjeta crédito
12113;Director de operaciones bancarias
12113;Director servicios tarjeta de crédito
12113;Gerente banca crédito e inversiones
12113;Gerente comercial banca empresarial
12113;Gerente corporación financiera
12113;Gerente crédito
12113;Gerente cuenta banca
12113;Gerente de crédito hipotecario
12113;Gerente de operaciones de banca
12113;Gerente de operaciones de servicios de investigación de mercados
12113;Gerente inversión bancaria
12113;Gerente inversión fiduciaria
12113;Gerente servicio al cliente institución financiera
12113;Jefe crédito y cartera
12113;Jefe de departamento de crédito
12113;Jefe de departamento de crédito y cartera
12113;Jefe de departamento de portafolio de inversiones financiera
12113;Jefe de sección de fiduciaria
12113;Jefe servicio al cliente institución financiera
12113;Subgerente comercial de banca personal
12113;Vicepresidente administrativo banca
12113;Vicepresidente comercial entidades financieras
12113;Vicepresidente de mercadeo entidades financieras de telecomunicaciones
12113;Vicepresidente de operaciones de banca
12113;Vicepresidente de operaciones entidades financieras de telecomunicaciones
12113;Vicepresidente de producción entidades financieras de telecomunicaciones
12120;Director de contratación
12120;Director de departamento de desarrollo de personal
12120;Director de departamento de gestión humana
12120;Director de departamento de seguridad industrial
12120;Director de departamento de selección personal
12120;Director de personal
12120;Director de recursos humanos
12120;Director de relaciones industriales
12120;Director de relaciones laborales
12120;Director desarrollo de personal
12120;Director en talento humano
12120;Director seguridad industrial
12120;Gerente de gestión humana
12120;Gerente de recursos humanos
12120;Gerente de relaciones industriales
12120;Gerente de talento humano
12120;Gerente HSEQ
12120;Jefe bienestar social
12120;Jefe de admisiones y registro de personal
12120;Jefe de bienestar recursos humanos
12120;Jefe de capacitación
12120;Jefe de compensación y beneficios
12120;Jefe de departamento de bienestar social
12120;Jefe de departamento de capacitación
12120;Jefe de departamento de capacitación y desarrollo personal
12120;Jefe de departamento de personal
12120;Jefe de departamento de recursos humanos
12120;Jefe de departamento de relaciones industriales
12120;Jefe de departamento de relaciones laborales
12120;Jefe de departamento de salud ocupacional
12120;Jefe de departamento de selección personal
12120;Jefe de desarrollo organizacional
12120;Jefe de evaluación
12120;Jefe de gestión humana
12120;Jefe de personal
12120;Jefe de recursos humanos
12120;Jefe de relaciones industriales
12120;Jefe de salud y seguridad ocupacional
12120;Jefe de selección
12120;Jefe de talento humano
12120;Jefe en prevención de riesgos laborales
12120;Jefe HSEQ
12120;Jefe oficina de personal
12120;Jefe relaciones laborales
12120;Jefe unidad de personal
12120;Subgerente de gestión humana
12120;Vicepresidente de departamento de recursos humanos
12120;Vicepresidente de departamento gestión humana
12120;Vicepresidente de recursos humanos
12120;Vicepresidente de talento humano
12120;Vicepresidente gestión humana
12130;Coordinador de política de gobierno
12130;Director análisis de política económica
12130;Director de planeación empresarial
12130;Director de planeación estratégica
12130;Director de planeación social
12130;Director de política pública
12130;Director de política y planeación
12130;Director políticas de impuestos
12130;Gerente de desarrollo de políticas
12130;Gerente programas de política de desarrollo económico
12191;Director de departamento de limpieza
12191;Director de servicios de limpieza
12191;Gerente mantenimiento
12191;Jefe de Mantenimiento e Infraestructura
12191;Jefe de Mantenimiento Locativo
12191;Jefe departamento mantenimiento industrial
12191;Jefe mantenimiento
12191;Jefe servicios de apoyo mantenimiento
12199;Administrador de empresa
12199;Director administrativo
12199;Director ambiental
12199;Director de gestión ambiental
12199;Director de servicios a empresas
12199;Director de servicios administrativos
12199;Director de servicios corporativos
12199;Director departamento administrativo
12199;Director departamento de seguridad
12199;Gerente administrativo
12199;Gerente ambiental
12199;Gerente de otros servicios administrativos
12199;Gerente servicios administrativos
12199;Jefe administrativo
12199;Jefe admisiones y registro
12199;Jefe departamento seguridad
12199;Jefe servicios administrativos
12199;Subdirector administrativo
12199;Subgerente administrativo
12211;Director comercial
12211;Director comercial ventas
12211;Director comercialización
12211;Director de departamento comercial
12211;Director de departamento de desarrollo comercial
12211;Director de departamento de marketing
12211;Director de departamento de servicios investigación mercados
12211;Director de departamento de ventas y mercadeo
12211;Director de mercadeo
12211;Director de telemercadeo
12211;Director de ventas
12211;Director desarrollo comercial
12211;Director mercadeo y ventas
12211;Director servicios de investigación mercados
12211;Gerente comercial
12211;Gerente comercial ventas
12211;Gerente de mercadeo
12211;Gerente de telemercadeo
12211;Gerente de ventas
12211;Gerente mercadeo y ventas
12211;Gerente nacional de ventas
12211;Gerente regional de ventas
12211;Gerente ventas mercadeo y publicidad
12211;Jefe de departamento de comercialización
12211;Jefe de departamento de comercio
12211;Jefe de departamento de mercadeo
12211;Jefe de departamento de mercadeo y ventas
12211;Jefe de departamento de promoción y comercialización
12211;Jefe de sección de ventas de comercio al por mayor
12211;Jefe departamento comercio al por menor
12211;Jefe investigación de mercados
12211;Jefe mercadeo
12211;Jefe mercadeo y ventas
12211;Jefe promoción de ventas
12211;Subgerente de mercadeo
12211;Subgerente de operaciones de ventas
12211;Subgerente ventas
12211;Vicepresidente de departamento comercial
12211;Vicepresidente de departamento mercadeo
12211;Vicepresidente de mercadeo aerolínea
12211;Vicepresidente de mercadeo cadena de almacenes
12211;Vicepresidente de mercadeo cadena de hoteles
12211;Vicepresidente de mercadeo entidades de salud educación y organizaciones de membresía
12211;Vicepresidente de mercadeo y ventas empresas de comercio medios de comunicación
12211;Vicepresidente de mercadeo y ventas empresas manufactureras de construcción y transporte
12211;Vicepresidente de operaciones empresas de comercio medios de comunicación
12211;Vicepresidente de ventas y mercadeo empresa manufacturera
12212;Administrador aduana
12212;Director comercio exterior
12212;Director de departamento de importaciones y exportaciones
12212;Director departamento internacional
12212;Director importaciones y exportaciones
12212;Gerente de departamento de comercio exterior
12212;Gerente de exportaciones
12212;Gerente de negocios internacionales
12212;Gerente de servicios de comercio exterior
12212;Jefe aduanas
12212;Jefe comercio exterior
12212;Jefe de departamento de comercio exterior
12212;Jefe de departamento de exportaciones
12212;Jefe de departamento de importaciones
12212;Jefe de operaciones aduaneras
12212;Jefe exportaciones
12212;Jefe importaciones
12220;Director comunicaciones y publicidad
12220;Director de departamento de publicidad
12220;Director de departamento de servicios publicitarios
12220;Director de relaciones públicas
12220;Director publicaciones
12220;Director publicidad
12220;Director relaciones públicas e información
12220;Director servicios publicitarios
12220;Gerente de marca
12220;Gerente de publicidad
12220;Gerente de servicio al cliente
12220;Gerente medios y publicidad
12220;Gerente producto
12220;Gerente promoción
12220;Gerente publicaciones
12220;Jefe de departamento de publicidad
12220;Jefe de departamento de relaciones públicas
12220;Jefe de sección de medios publicitarios
12220;Jefe de sección de servicio al cliente
12220;Jefe medios publicitarios
12220;Jefe publicaciones
12220;Jefe publicidad
12220;Jefe relaciones públicas
12220;Vocero oficial
12230;Director científico
12230;Director de consultoría científica
12230;Director de departamento de ingeniería
12230;Director de departamento de investigación
12230;Director de departamento de investigación y desarrollo
12230;Director de desarrollo de productos
12230;Director de ingeniería
12230;Director de Innovación y Diseño
12230;Director de investigación
12230;Director de investigación y fabricación
12230;Director departamento de sanidad vegetal
12230;Director investigación minería
12230;Director servicios de ingeniería
12230;Director técnico de industrias cosméticas
12230;Director técnico de industrias farmacéuticas
12230;Gerente de departamento de ingeniería y producción
12230;Gerente de departamento de investigación
12230;Gerente de departamento de investigación y desarrollo
12230;Gerente de diseño
12230;Gerente de ingeniería y proyectos
12230;Gerente de investigación de ingeniería
12230;Gerente de investigación en ingeniería y desarrollo
12230;Gerente de programas de investigación
12230;Gerente de proyectos y ensayos
12230;Gerente departamento ingeniería
12230;Gerente firma de ingeniería
12230;Gerente ingeniería
12230;Gerente ingeniería eléctrica
12230;Gerente ingeniería producción
12230;Gerente ingeniería telecomunicaciones
12230;Gerente investigación y desarrollo
12230;Gerente investigación y desarrollo en ciencias naturales y aplicadas
12230;Gerente programa de ciencias
12230;Gerente servicios de ingeniería
12230;Jefe de departamento de investigación
12230;Jefe de departamento de investigación y desarrollo
12230;Jefe de investigación y desarrollo farmacéutico
12230;Jefe de laboratorio de alimentos
12230;Jefe de laboratorio químico
12230;Jefe departamento ciencias
12230;Subdirector científico
12230;Subdirector de Diseño
13110;Administrador agroindustrial
13110;Administrador agropecuario
13110;Administrador de finca agropecuaria
13110;Administrador de granja
13110;Administrador de hacienda
13110;Administrador de hato ganadero
13110;Administrador de vivero
13110;Administrador finca
13110;Administrador general de aprovechamiento agrícola
13110;Administrador general de aprovechamiento pecuario
13110;Administrador general de plantación agrícola
13110;Administrador general explotación agrícola
13110;Administrador general explotación pecuaria
13110;Administrador granja integral
13110;Administrador o gerente acuícola
13110;Administrador o gerente de planta
13110;Agregado de finca
13110;Agricultor administrador agropecuario
13110;Agricultor empresario
13110;Director agronómico
13110;Director de calidad agropecuaria
13110;Director de cosecha
13110;Director de explotación forestal
13110;Director de hacienda
13110;Director de plantación
13110;Director de producción agropecuaria
13110;Director de producción avícola
13110;Director de vivero
13110;Director departamento agronómico
13110;Director general agropecuario
13110;Director MIPE (manejo integrado de plagas y enfermedades)
13110;Director postcosecha
13110;Ganadero empresario
13110;Gerente de aprovechamiento agrícola
13110;Gerente de aprovechamiento forestal
13110;Gerente de aprovechamiento silvícola
13110;Gerente de empresa agrícola
13110;Gerente de operaciones de silvicultura
13110;Gerente de planta de beneficio animal
13110;Gerente de planta de incubación
13110;Gerente de plantación
13110;Gerente de producción agrícola
13110;Gerente de producción agrícola, pecuaria, acuícola y pesquero
13110;Gerente de producción agropecuaria
13110;Gerente de producción pecuaria
13110;Gerente explotación agrícola
13110;Gerente explotación forestal
13110;Gerente explotación silvícola
13110;Gerente producción agrícola y pecuaria
13110;Jefe de calidad de material vegetal agropecuaria
13120;Administrador criadero de peces
13120;Administrador de operaciones de pesca
13120;Administrador explotación acuícola
13120;Administrador o jefe de laboratorio acuícola
13120;Administrador piscícola
13120;Director de arrastrero
13120;Director de criadero de peces
13120;Director de Operaciones Acuícolas
13120;Director de operaciones pesqueras
13120;Director de producción de peces
13120;Gerente de acuicultura
13120;Gerente de Operaciones Acuícolas
13120;Gerente de operaciones de pesca
13120;Gerente de producción de acuicultura
13120;Gerente de producción de pesca
13120;Gerente general de pesca
13120;Jefe de cultivo acuícola
13120;Jefe de producción acuícola
13120;Jefe de producción en finca acuícola
13210;Administrador acueducto
13210;Administrador empresa de servicio público
13210;Director aseguramiento de calidad
13210;Director control de calidad
13210;Director de calidad de planta
13210;Director de manufactura
13210;Director de operaciones de distribución de gas
13210;Director de operaciones de manufactura
13210;Director de planta de procesamiento de alimentos y bebidas
13210;Director de procesos de planta
13210;Director de producción de manufactura
13210;Director de producción industrial
13210;Director de producción y operaciones de industria manufacturera
13210;Director del área de diseño de modas
13210;Director ejecutivo de empresa manufacturera
13210;Director operación, calidad y distribución energía
13210;Director operaciones generación energía
13210;Director planeación de la producción
13210;Director planeación generación energía
13210;Director planeación transmisión y distribución energía
13210;Director producción y operaciones manufactura
13210;Director tratamiento de residuos
13210;Gerente aseguramiento de calidad
13210;Gerente control de calidad
13210;Gerente de central eléctrica
13210;Gerente de fabrica
13210;Gerente de fabricación de manufactura
13210;Gerente de industria manufacturera
13210;Gerente de operaciones de manufactura
13210;Gerente de operaciones de servicios públicos
13210;Gerente de planta de manufactura
13210;Gerente de planta de tratamiento de aguas residuales
13210;Gerente de planta de tratamiento de basuras y desechos
13210;Gerente de producción de productos químicos
13210;Gerente de producción de refinería de petróleo
13210;Gerente de producción del suministro de gas
13210;Gerente empresas de servicios públicos
13210;Gerente manufactura
13210;Gerente operaciones acueducto
13210;Gerente planta de central hidroeléctrica
13210;Gerente planta de generación de energía eléctrica
13210;Gerente producción industrial
13210;Gerente técnico industria
13210;Jefe control de calidad
13210;Jefe de área de control de calidad
13210;Jefe de manufactura
13210;Jefe de operaciones de central hidroeléctrica
13210;Jefe de planta de fabricación
13210;Jefe de planta de industria gráfica
13210;Jefe de planta de procesamiento
13210;Jefe de planta de producción
13210;Jefe de planta de tratamiento de aguas y desechos
13210;Jefe de planta manufactura
13210;Jefe de producción de calzado
13210;Jefe de producción de confecciones
13210;Jefe de producción de marroquinería
13210;Jefe gestión de la información transmisión y distribución energía
13210;Jefe operación integrada transmisión y distribución energía
13210;Jefe operación y mantenimiento generación energía
13210;Jefe planta de generación energía
13210;Jefe producción industrial
13210;Jefe producto terminado
13210;Jefe programación de producción
13210;Jefe soporte tecnologías operación transmisión y distribución energía
13210;Vicepresidente de operaciones de empresa de energía eléctrica
13210;Vicepresidente de producción de empresa manufacturera
13220;Director de cantera
13220;Director de explotación minera
13220;Director de mina
13220;Director de operaciones de producción de petróleo
13220;Director de producción de cantera
13220;Director de producción de extracción de petróleo y gas
13220;Director de producción minera
13220;Director empresa minera
13220;Director minería
13220;Gerente de explotación de minas
13220;Gerente de mantenimiento de pozo petrolero
13220;Gerente de operaciones de distribución de gas
13220;Gerente de operaciones de distribución de petróleo
13220;Gerente de operaciones de mina
13220;Gerente de operaciones de perforación
13220;Gerente distribución petróleo
13220;Gerente explotación canteras
13220;Gerente minas
13220;Gerente operaciones minas
13220;Gerente producción campo petróleo y gas
13220;Gerente producción primaria (excepto agricultura)
13220;Jefe área de producción minería
13220;Jefe de operaciones producción de petróleo
13220;Jefe de planta de distribución de gas
13220;Jefe producción minería
13220;Vicepresidente de producción de compañía petrolera
13230;Director de departamento de construcción
13230;Director de proyecto de construcción
13230;Director de proyecto de ingeniería civil
13230;Director topográfico de obra
13230;Gerente construcción
13230;Gerente construcción comercial
13230;Gerente construcción de vivienda
13230;Gerente construcción industrial
13230;Gerente de construcción residencial
13230;Gerente de demoliciones
13230;Gerente de departamento de construcción
13230;Gerente de oficina regional constructora
13230;Gerente de proyecto de construcción
13230;Gerente de sociedad de construcción
13230;Gerente de sucursal de sociedad de construcción
13230;Gerente obra construcción
13230;Gerente operación de instalaciones físicas
13230;Gerente servicios de arquitectura
13230;Jefe arquitecto
13230;Jefe de construcción y mantenimiento de edificaciones
13230;Jefe de departamento de construcciones
13241;Director compras
13241;Director de abastecimiento
13241;Director de departamento de abastecimiento
13241;Director de departamento de compras
13241;Gerente de abastecimiento
13241;Gerente de compras
13241;Gerente de compras internacionales
13241;Gerente de compras y adquisiciones
13241;Gerente de compras y materiales
13241;Jefe compras
13241;Jefe compras y suministros
13241;Jefe de departamento de compras
13241;Jefe de departamento de compras y suministros
13241;Jefe de sección de compras
13241;Jefe materiales y suministros
13241;Jefe recepción de mercancías
13241;Jefe suministros
13242;Administrador de oficina de correos
